DatGeracaoConjuntoDados;AnoReferencia;MesReferencia;NomUF;SigUF;MdaPotenciaInstaladakW
2026-07-01;2023;3 ;MINAS GERAIS;MG;18991054,43
2026-07-01;2023;3 ;MATO GROSSO DO SUL;MS;2823650,71
2026-07-01;2023;3 ;MATO GROSSO;MT;4079834,70
2026-07-01;2023;3 ;PARÁ;PA;22844705,11
2026-07-01;2023;3 ;PARAÍBA;PB;1804676,40
2026-07-01;2023;3 ;PERNAMBUCO;PE;4913779,09
2026-07-01;2023;3 ;PIAUÍ;PI;5176323,00
2026-07-01;2023;3 ;PARANÁ;PR;17511618,79
2026-07-01;2023;3 ;RIO DE JANEIRO;RJ;10287247,58
2026-07-01;2023;3 ;RIO GRANDE DO NORTE;RN;8424202,29
2026-07-01;2023;3 ;RONDÔNIA;RO;8322679,88
2026-07-01;2023;3 ;RORAIMA;RR;582497,20
2026-07-01;2023;3 ;RIO GRANDE DO SUL;RS;9617207,27
2026-07-01;2023;3 ;SANTA CATARINA;SC;4986399,22
2026-07-01;2023;3 ;SERGIPE;SE;4891118,40
2026-07-01;2023;3 ;SÃO PAULO;SP;24840691,42
2026-07-01;2023;3 ;TOCANTINS;TO;1968671,40
2026-07-01;2023;5 ;ACRE;AC;143582,20
2026-07-01;2023;5 ;ALAGOAS;AL;782804,10
2026-07-01;2023;5 ;AMAZONAS;AM;2058236,76
2026-07-01;2023;5 ;AMAPÁ;AP;973705,20
2026-07-01;2023;5 ;BAHIA;BA;17097074,87
2026-07-01;2023;5 ;CEARÁ;CE;5397846,10
2026-07-01;2023;5 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2023;5 ;ESPÍRITO SANTO;ES;1770648,55
2026-07-01;2023;5 ;GOIÁS;GO;7792730,13
2026-07-01;2023;5 ;MARANHÃO;MA;4391230,63
2026-07-01;2023;5 ;MINAS GERAIS;MG;19277796,43
2026-07-01;2023;5 ;MATO GROSSO DO SUL;MS;2827150,71
2026-07-01;2023;5 ;MATO GROSSO;MT;4081316,70
2026-07-01;2023;5 ;PARÁ;PA;22845705,11
2026-07-01;2023;5 ;PARAÍBA;PB;1855246,00
2026-07-01;2023;5 ;PERNAMBUCO;PE;5009780,89
2026-07-01;2023;5 ;PIAUÍ;PI;5264843,00
2026-07-01;2023;5 ;PARANÁ;PR;17511808,39
2026-07-01;2023;5 ;RIO DE JANEIRO;RJ;10287847,58
2026-07-01;2023;5 ;RIO GRANDE DO NORTE;RN;8556702,29
2026-07-01;2023;5 ;RONDÔNIA;RO;8326379,88
2026-07-01;2023;5 ;RORAIMA;RR;591212,20
2026-07-01;2023;5 ;RIO GRANDE DO SUL;RS;9618443,43
2026-07-01;2023;5 ;SANTA CATARINA;SC;4988071,18
2026-07-01;2023;5 ;SERGIPE;SE;4891118,40
2026-07-01;2023;5 ;SÃO PAULO;SP;24890810,62
2026-07-01;2023;5 ;TOCANTINS;TO;1968671,40
2026-07-01;2023;8 ;ACRE;AC;143582,20
2026-07-01;2023;8 ;ALAGOAS;AL;782804,10
2026-07-01;2023;8 ;AMAZONAS;AM;2082080,84
2026-07-01;2023;8 ;AMAPÁ;AP;973705,20
2026-07-01;2023;8 ;BAHIA;BA;17314825,69
2026-07-01;2023;8 ;CEARÁ;CE;5452079,10
2026-07-01;2023;8 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2023;8 ;ESPÍRITO SANTO;ES;1770770,89
2026-07-01;2023;8 ;GOIÁS;GO;7824013,13
2026-07-01;2023;8 ;MARANHÃO;MA;4386480,63
2026-07-01;2023;8 ;MINAS GERAIS;MG;19936954,59
2026-07-01;2023;8 ;MATO GROSSO DO SUL;MS;2827149,33
2026-07-01;2023;8 ;MATO GROSSO;MT;4107336,30
2026-07-01;2023;8 ;PARÁ;PA;22846245,11
2026-07-01;2023;8 ;PARAÍBA;PB;1959046,00
2026-07-01;2023;8 ;PERNAMBUCO;PE;5131980,09
2026-07-01;2023;8 ;PIAUÍ;PI;5361343,00
2026-07-01;2023;8 ;PARANÁ;PR;17543763,99
2026-07-01;2023;8 ;RIO DE JANEIRO;RJ;10293997,58
2026-07-01;2023;8 ;RIO GRANDE DO NORTE;RN;9383139,57
2026-07-01;2023;8 ;RONDÔNIA;RO;8326379,88
2026-07-01;2023;8 ;RORAIMA;RR;607012,20
2026-07-01;2023;8 ;RIO GRANDE DO SUL;RS;9638306,22
2026-07-01;2023;8 ;SANTA CATARINA;SC;5009075,58
2026-07-01;2023;8 ;SERGIPE;SE;4891390,40
2026-07-01;2023;8 ;SÃO PAULO;SP;24950850,62
2026-07-01;2023;8 ;TOCANTINS;TO;1969796,40
2026-07-01;2023;11;ACRE;AC;143582,20
2026-07-01;2023;11;ALAGOAS;AL;782804,10
2026-07-01;2023;11;AMAZONAS;AM;2082080,84
2026-07-01;2023;11;AMAPÁ;AP;973705,20
2026-07-01;2023;11;BAHIA;BA;17562825,69
2026-07-01;2023;11;CEARÁ;CE;5452079,10
2026-07-01;2023;11;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2023;11;ESPÍRITO SANTO;ES;1771143,85
2026-07-01;2023;11;GOIÁS;GO;7840013,13
2026-07-01;2023;11;MARANHÃO;MA;4386480,63
2026-07-01;2023;11;MINAS GERAIS;MG;20167489,03
2026-07-01;2023;11;MATO GROSSO DO SUL;MS;2850620,33
2026-07-01;2023;11;MATO GROSSO;MT;4131481,30
2026-07-01;2023;11;PARÁ;PA;22848650,11
2026-07-01;2023;11;PARAÍBA;PB;2065591,00
2026-07-01;2023;11;PERNAMBUCO;PE;5375579,27
2026-07-01;2023;11;PIAUÍ;PI;5515243,00
2026-07-01;2023;11;PARANÁ;PR;17542555,99
2026-07-01;2023;11;RIO DE JANEIRO;RJ;10299577,58
2026-07-01;2023;11;RIO GRANDE DO NORTE;RN;9790994,93
2026-07-01;2023;11;RONDÔNIA;RO;8322923,88
2026-07-01;2023;11;RORAIMA;RR;607012,20
2026-07-01;2023;11;RIO GRANDE DO SUL;RS;9625731,92
2026-07-01;2023;11;SANTA CATARINA;SC;5022844,42
2026-07-01;2023;11;SERGIPE;SE;4891390,40
2026-07-01;2023;11;SÃO PAULO;SP;24987600,62
2026-07-01;2023;11;TOCANTINS;TO;1968846,40
2026-07-01;2024;2 ;ACRE;AC;143582,20
2026-07-01;2024;2 ;ALAGOAS;AL;782804,10
2026-07-01;2024;2 ;AMAZONAS;AM;2088130,84
2026-07-01;2024;2 ;AMAPÁ;AP;973705,20
2026-07-01;2024;2 ;BAHIA;BA;18086970,99
2026-07-01;2024;2 ;CEARÁ;CE;5566533,10
2026-07-01;2024;2 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2024;2 ;ESPÍRITO SANTO;ES;1798914,68
2026-07-01;2024;2 ;GOIÁS;GO;7739926,13
2026-07-01;2024;2 ;MARANHÃO;MA;4366053,63
2026-07-01;2024;2 ;MINAS GERAIS;MG;20214509,71
2026-07-01;2024;2 ;MATO GROSSO DO SUL;MS;2851560,13
2026-07-01;2024;2 ;MATO GROSSO;MT;4134931,30
2026-07-01;2024;2 ;PARÁ;PA;22849409,11
2026-07-01;2024;2 ;PARAÍBA;PB;2083337,00
2026-07-01;2024;2 ;PERNAMBUCO;PE;5445633,27
2026-07-01;2024;2 ;PIAUÍ;PI;5770006,00
2026-07-01;2024;2 ;PARANÁ;PR;17547639,99
2026-07-01;2024;2 ;RIO DE JANEIRO;RJ;11015077,58
2026-07-01;2024;2 ;RIO GRANDE DO NORTE;RN;10950204,73
2026-07-01;2024;2 ;RONDÔNIA;RO;8386323,88
2026-07-01;2024;2 ;RORAIMA;RR;607012,20
2026-07-01;2024;2 ;RIO GRANDE DO SUL;RS;9669569,93
2026-07-01;2024;2 ;SANTA CATARINA;SC;5026742,42
2026-07-01;2024;2 ;SERGIPE;SE;4891390,40
2026-07-01;2024;2 ;SÃO PAULO;SP;24898870,62
2026-07-01;2024;2 ;TOCANTINS;TO;1968846,40
2026-07-01;2024;5 ;ACRE;AC;143582,20
2026-07-01;2024;5 ;ALAGOAS;AL;782804,10
2026-07-01;2024;5 ;AMAZONAS;AM;2088130,84
2026-07-01;2024;5 ;AMAPÁ;AP;973705,20
2026-07-01;2024;5 ;BAHIA;BA;18629300,99
2026-07-01;2024;5 ;CEARÁ;CE;5566533,10
2026-07-01;2024;5 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2024;5 ;ESPÍRITO SANTO;ES;1800544,68
2026-07-01;2024;5 ;GOIÁS;GO;7724926,13
2026-07-01;2024;5 ;MARANHÃO;MA;4366053,63
2026-07-01;2024;5 ;MINAS GERAIS;MG;20899154,92
2026-07-01;2024;5 ;MATO GROSSO DO SUL;MS;2877560,13
2026-07-01;2024;5 ;MATO GROSSO;MT;4177911,05
2026-07-01;2024;5 ;PARÁ;PA;22849409,11
2026-07-01;2024;5 ;PARAÍBA;PB;2283337,00
2026-07-01;2024;5 ;PERNAMBUCO;PE;5625231,07
2026-07-01;2024;5 ;PIAUÍ;PI;6407219,00
2026-07-01;2024;5 ;PARANÁ;PR;17561117,99
2026-07-01;2024;5 ;RIO DE JANEIRO;RJ;11015077,58
2026-07-01;2024;5 ;RIO GRANDE DO NORTE;RN;11502206,99
2026-07-01;2024;5 ;RONDÔNIA;RO;8304403,88
2026-07-01;2024;5 ;RORAIMA;RR;615148,20
2026-07-01;2024;5 ;RIO GRANDE DO SUL;RS;9685043,29
2026-07-01;2024;5 ;SANTA CATARINA;SC;5018042,72
2026-07-01;2024;5 ;SERGIPE;SE;4891390,40
2026-07-01;2024;5 ;SÃO PAULO;SP;24923512,19
2026-07-01;2024;5 ;TOCANTINS;TO;1968846,40
2026-07-01;2024;8 ;ACRE;AC;143582,20
2026-07-01;2024;8 ;ALAGOAS;AL;782804,10
2026-07-01;2024;8 ;AMAZONAS;AM;2088691,84
2026-07-01;2024;8 ;AMAPÁ;AP;973705,20
2026-07-01;2024;8 ;BAHIA;BA;19735430,99
2026-07-01;2024;8 ;CEARÁ;CE;5566533,10
2026-07-01;2024;8 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2024;8 ;ESPÍRITO SANTO;ES;1800544,68
2026-07-01;2024;8 ;GOIÁS;GO;7726326,13
2026-07-01;2024;8 ;MARANHÃO;MA;4367553,63
2026-07-01;2024;8 ;MINAS GERAIS;MG;21500326,71
2026-07-01;2024;8 ;MATO GROSSO DO SUL;MS;2877560,13
2026-07-01;2024;8 ;MATO GROSSO;MT;4179411,05
2026-07-01;2024;8 ;PARÁ;PA;22849409,11
2026-07-01;2024;8 ;PARAÍBA;PB;2399585,00
2026-07-01;2024;8 ;PERNAMBUCO;PE;5626546,07
2026-07-01;2024;8 ;PIAUÍ;PI;6407219,00
2026-07-01;2024;8 ;PARANÁ;PR;17577049,99
2026-07-01;2024;8 ;RIO DE JANEIRO;RJ;11014427,58
2026-07-01;2024;8 ;RIO GRANDE DO NORTE;RN;11515427,79
2026-07-01;2024;8 ;RONDÔNIA;RO;8280403,88
2026-07-01;2024;8 ;RORAIMA;RR;615148,20
2026-07-01;2024;8 ;RIO GRANDE DO SUL;RS;9783817,99
2026-07-01;2024;8 ;SANTA CATARINA;SC;5019355,72
2026-07-01;2024;8 ;SERGIPE;SE;4891390,40
2026-07-01;2024;8 ;SÃO PAULO;SP;25061884,90
2026-07-01;2024;8 ;TOCANTINS;TO;1968846,40
2026-07-01;2024;11;ACRE;AC;143582,20
2026-07-01;2024;11;ALAGOAS;AL;782924,10
2026-07-01;2024;11;AMAZONAS;AM;2089666,84
2026-07-01;2024;11;AMAPÁ;AP;973705,20
2026-07-01;2024;11;BAHIA;BA;20136080,99
2026-07-01;2024;11;CEARÁ;CE;5574523,10
2026-07-01;2024;11;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2024;11;ESPÍRITO SANTO;ES;1801905,08
2026-07-01;2024;11;GOIÁS;GO;7735959,13
2026-07-01;2024;11;MARANHÃO;MA;4460057,63
2026-07-01;2024;11;MINAS GERAIS;MG;22804635,82
2026-07-01;2024;11;MATO GROSSO DO SUL;MS;2932560,13
2026-07-01;2024;11;MATO GROSSO;MT;4181187,15
2026-07-01;2024;11;PARÁ;PA;22828874,11
2026-07-01;2024;11;PARAÍBA;PB;2449785,00
2026-07-01;2024;11;PERNAMBUCO;PE;6113246,07
2026-07-01;2024;11;PIAUÍ;PI;6772019,00
2026-07-01;2024;11;PARANÁ;PR;17577361,99
2026-07-01;2024;11;RIO DE JANEIRO;RJ;11014427,58
2026-07-01;2024;11;RIO GRANDE DO NORTE;RN;11592687,79
2026-07-01;2024;11;RONDÔNIA;RO;8279143,88
2026-07-01;2024;11;RORAIMA;RR;615148,20
2026-07-01;2024;11;RIO GRANDE DO SUL;RS;9786287,99
2026-07-01;2024;11;SANTA CATARINA;SC;5026673,73
2026-07-01;2024;11;SERGIPE;SE;4891390,40
2026-07-01;2024;11;SÃO PAULO;SP;25177274,70
2026-07-01;2024;11;TOCANTINS;TO;1968996,40
2026-07-01;2024;12;ACRE;AC;143582,20
2026-07-01;2024;12;ALAGOAS;AL;782924,10
2026-07-01;2024;12;AMAZONAS;AM;2089666,84
2026-07-01;2024;12;AMAPÁ;AP;973705,20
2026-07-01;2024;12;BAHIA;BA;20203580,99
2026-07-01;2024;12;CEARÁ;CE;5646523,10
2026-07-01;2024;12;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2024;12;ESPÍRITO SANTO;ES;1802405,08
2026-07-01;2024;12;GOIÁS;GO;7776159,13
2026-07-01;2024;12;MARANHÃO;MA;4367803,63
2026-07-01;2024;12;MINAS GERAIS;MG;23660001,93
2026-07-01;2024;12;MATO GROSSO DO SUL;MS;2932560,13
2026-07-01;2024;12;MATO GROSSO;MT;4180787,15
2026-07-01;2024;12;PARÁ;PA;22828874,11
2026-07-01;2024;12;PARAÍBA;PB;2449785,00
2026-07-01;2024;12;PERNAMBUCO;PE;6113921,07
2026-07-01;2024;12;PIAUÍ;PI;6772019,00
2026-07-01;2024;12;PARANÁ;PR;17577235,99
2026-07-01;2024;12;RIO DE JANEIRO;RJ;10989427,58
2026-07-01;2024;12;RIO GRANDE DO NORTE;RN;11593011,79
2026-07-01;2024;12;RONDÔNIA;RO;8280311,18
2026-07-01;2024;12;RORAIMA;RR;615148,20
2026-07-01;2024;12;RIO GRANDE DO SUL;RS;9802831,79
2026-07-01;2024;12;SANTA CATARINA;SC;5028011,23
2026-07-01;2024;12;SERGIPE;SE;4891390,40
2026-07-01;2024;12;SÃO PAULO;SP;25304424,79
2026-07-01;2024;12;TOCANTINS;TO;1968996,40
2026-07-01;2025;3 ;ACRE;AC;143582,20
2026-07-01;2025;3 ;ALAGOAS;AL;782924,10
2026-07-01;2025;3 ;AMAZONAS;AM;2089666,84
2026-07-01;2025;3 ;AMAPÁ;AP;973705,20
2026-07-01;2025;3 ;BAHIA;BA;20429585,99
2026-07-01;2025;3 ;CEARÁ;CE;5651673,10
2026-07-01;2025;3 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2025;3 ;ESPÍRITO SANTO;ES;1801305,08
2026-07-01;2025;3 ;GOIÁS;GO;7793313,73
2026-07-01;2025;3 ;MARANHÃO;MA;4367803,63
2026-07-01;2025;3 ;MINAS GERAIS;MG;23662976,49
2026-07-01;2025;3 ;MATO GROSSO DO SUL;MS;3371126,38
2026-07-01;2025;3 ;MATO GROSSO;MT;4183029,15
2026-07-01;2025;3 ;PARÁ;PA;22828874,11
2026-07-01;2025;3 ;PARAÍBA;PB;2450540,00
2026-07-01;2025;3 ;PERNAMBUCO;PE;6115721,07
2026-07-01;2025;3 ;PIAUÍ;PI;6772019,00
2026-07-01;2025;3 ;PARANÁ;PR;17606610,99
2026-07-01;2025;3 ;RIO DE JANEIRO;RJ;10989427,58
2026-07-01;2025;3 ;RIO GRANDE DO NORTE;RN;11786648,79
2026-07-01;2025;3 ;RONDÔNIA;RO;8283770,18
2026-07-01;2025;3 ;RORAIMA;RR;615148,20
2026-07-01;2025;3 ;RIO GRANDE DO SUL;RS;9902059,79
2026-07-01;2025;3 ;SANTA CATARINA;SC;5049465,93
2026-07-01;2025;3 ;SERGIPE;SE;4891390,40
2026-07-01;2025;3 ;SÃO PAULO;SP;25343480,59
2026-07-01;2025;3 ;TOCANTINS;TO;1968996,40
2026-07-01;2025;6 ;ACRE;AC;143582,20
2026-07-01;2025;6 ;ALAGOAS;AL;782924,10
2026-07-01;2025;6 ;AMAZONAS;AM;2092716,84
2026-07-01;2025;6 ;AMAPÁ;AP;973705,20
2026-07-01;2025;6 ;BAHIA;BA;20889825,99
2026-07-01;2025;6 ;CEARÁ;CE;5651823,10
2026-07-01;2025;6 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2025;6 ;ESPÍRITO SANTO;ES;1801705,08
2026-07-01;2025;6 ;GOIÁS;GO;7835609,13
2026-07-01;2025;6 ;MARANHÃO;MA;4394223,63
2026-07-01;2025;6 ;MINAS GERAIS;MG;23876634,37
2026-07-01;2025;6 ;MATO GROSSO DO SUL;MS;3423227,37
2026-07-01;2025;6 ;MATO GROSSO;MT;4185589,15
2026-07-01;2025;6 ;PARÁ;PA;22829840,11
2026-07-01;2025;6 ;PARAÍBA;PB;2450540,00
2026-07-01;2025;6 ;PERNAMBUCO;PE;6115805,43
2026-07-01;2025;6 ;PIAUÍ;PI;6773748,00
2026-07-01;2025;6 ;PARANÁ;PR;17609210,99
2026-07-01;2025;6 ;RIO DE JANEIRO;RJ;12662101,58
2026-07-01;2025;6 ;RIO GRANDE DO NORTE;RN;11833384,79
2026-07-01;2025;6 ;RONDÔNIA;RO;8284352,88
2026-07-01;2025;6 ;RORAIMA;RR;615148,20
2026-07-01;2025;6 ;RIO GRANDE DO SUL;RS;9985470,03
2026-07-01;2025;6 ;SANTA CATARINA;SC;5066383,93
2026-07-01;2025;6 ;SERGIPE;SE;4891390,40
2026-07-01;2025;6 ;SÃO PAULO;SP;25338563,59
2026-07-01;2025;6 ;TOCANTINS;TO;1968996,40
2026-07-01;2025;9 ;ACRE;AC;143582,20
2026-07-01;2025;9 ;ALAGOAS;AL;782924,10
2026-07-01;2025;9 ;AMAZONAS;AM;2094802,84
2026-07-01;2025;9 ;AMAPÁ;AP;973705,20
2026-07-01;2025;9 ;BAHIA;BA;21138356,99
2026-07-01;2025;9 ;CEARÁ;CE;6208271,10
2026-07-01;2025;9 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2025;9 ;ESPÍRITO SANTO;ES;1804650,08
2026-07-01;2025;9 ;GOIÁS;GO;7875609,13
2026-07-01;2025;9 ;MARANHÃO;MA;4394223,63
2026-07-01;2025;9 ;MINAS GERAIS;MG;23918376,37
2026-07-01;2025;9 ;MATO GROSSO DO SUL;MS;3415227,37
2026-07-01;2025;9 ;MATO GROSSO;MT;4235587,15
2026-07-01;2025;9 ;PARÁ;PA;22829940,11
2026-07-01;2025;9 ;PARAÍBA;PB;2450540,00
2026-07-01;2025;9 ;PERNAMBUCO;PE;6175955,43
2026-07-01;2025;9 ;PIAUÍ;PI;7075091,00
2026-07-01;2025;9 ;PARANÁ;PR;17642710,99
2026-07-01;2025;9 ;RIO DE JANEIRO;RJ;13162101,58
2026-07-01;2025;9 ;RIO GRANDE DO NORTE;RN;12209254,79
2026-07-01;2025;9 ;RONDÔNIA;RO;8284352,88
2026-07-01;2025;9 ;RORAIMA;RR;615148,20
2026-07-01;2025;9 ;RIO GRANDE DO SUL;RS;9986908,03
2026-07-01;2025;9 ;SANTA CATARINA;SC;5095723,93
2026-07-01;2025;9 ;SERGIPE;SE;4891390,40
2026-07-01;2025;9 ;SÃO PAULO;SP;25300213,59
2026-07-01;2025;9 ;TOCANTINS;TO;1968996,40
2026-07-01;2025;12;ACRE;AC;143582,20
2026-07-01;2025;12;ALAGOAS;AL;783257,10
2026-07-01;2025;12;AMAZONAS;AM;2165968,84
2026-07-01;2025;12;AMAPÁ;AP;973705,20
2026-07-01;2025;12;BAHIA;BA;21617391,99
2026-07-01;2025;12;CEARÁ;CE;6218093,10
2026-07-01;2025;12;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2025;12;ESPÍRITO SANTO;ES;1806050,08
2026-07-01;2025;12;GOIÁS;GO;7875609,13
2026-07-01;2025;12;MARANHÃO;MA;4481443,63
2026-07-01;2025;12;MINAS GERAIS;MG;24664876,37
2026-07-01;2025;12;MATO GROSSO DO SUL;MS;3420068,37
2026-07-01;2025;12;MATO GROSSO;MT;4236537,15
2026-07-01;2025;12;PARÁ;PA;22837900,11
2026-07-01;2025;12;PARAÍBA;PB;2450540,00
2026-07-01;2025;12;PERNAMBUCO;PE;6173830,43
2026-07-01;2025;12;PIAUÍ;PI;7076288,00
2026-07-01;2025;12;PARANÁ;PR;17653038,99
2026-07-01;2025;12;RIO DE JANEIRO;RJ;12674821,58
2026-07-01;2025;12;RIO GRANDE DO NORTE;RN;12426899,79
2026-07-01;2025;12;RONDÔNIA;RO;8285527,88
2026-07-01;2025;12;RORAIMA;RR;530396,20
2026-07-01;2025;12;RIO GRANDE DO SUL;RS;9980546,83
2026-07-01;2025;12;SANTA CATARINA;SC;5096936,44
2026-07-01;2025;12;SERGIPE;SE;4891390,40
2026-07-01;2025;12;SÃO PAULO;SP;25452113,79
2026-07-01;2025;12;TOCANTINS;TO;1968996,40
2026-07-01;2026;3 ;ACRE;AC;143582,20
2026-07-01;2026;3 ;ALAGOAS;AL;783257,10
2026-07-01;2026;3 ;AMAZONAS;AM;2189403,84
2026-07-01;2026;3 ;AMAPÁ;AP;973705,20
2026-07-01;2026;3 ;BAHIA;BA;21917369,99
2026-07-01;2026;3 ;CEARÁ;CE;6563477,10
2026-07-01;2026;3 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2026;3 ;ESPÍRITO SANTO;ES;1809630,08
2026-07-01;2026;3 ;GOIÁS;GO;8225609,13
2026-07-01;2026;3 ;MARANHÃO;MA;4481443,63
2026-07-01;2026;3 ;MINAS GERAIS;MG;25166374,37
2026-07-01;2026;3 ;MATO GROSSO DO SUL;MS;3416648,37
2026-07-01;2026;3 ;MATO GROSSO;MT;4236834,65
2026-07-01;2026;3 ;PARÁ;PA;22849580,11
2026-07-01;2026;3 ;PARAÍBA;PB;2450540,00
2026-07-01;2026;3 ;PERNAMBUCO;PE;6334490,43
2026-07-01;2026;3 ;PIAUÍ;PI;7078405,00
2026-07-01;2026;3 ;PARANÁ;PR;17674263,99
2026-07-01;2026;3 ;RIO DE JANEIRO;RJ;12676446,58
2026-07-01;2026;3 ;RIO GRANDE DO NORTE;RN;13130628,79
2026-07-01;2026;3 ;RONDÔNIA;RO;8285527,88
2026-07-01;2026;3 ;RORAIMA;RR;515851,20
2026-07-01;2026;3 ;RIO GRANDE DO SUL;RS;9969236,83
2026-07-01;2026;3 ;SANTA CATARINA;SC;5102211,43
2026-07-01;2026;3 ;SERGIPE;SE;4892490,40
2026-07-01;2026;3 ;SÃO PAULO;SP;25451595,90
2026-07-01;2026;3 ;TOCANTINS;TO;1968996,40
2026-07-01;2026;6 ;ACRE;AC;143582,20
2026-07-01;2026;6 ;ALAGOAS;AL;784007,10
2026-07-01;2026;6 ;AMAZONAS;AM;2190384,84
2026-07-01;2026;6 ;AMAPÁ;AP;973705,20
2026-07-01;2026;6 ;BAHIA;BA;21943549,99
2026-07-01;2026;6 ;CEARÁ;CE;6728453,10
2026-07-01;2026;6 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2026;6 ;ESPÍRITO SANTO;ES;1817440,96
2026-07-01;2026;6 ;GOIÁS;GO;8225609,13
2026-07-01;2026;6 ;MARANHÃO;MA;4481443,63
2026-07-01;2026;6 ;MINAS GERAIS;MG;25217374,37
2026-07-01;2026;6 ;MATO GROSSO DO SUL;MS;3416648,37
2026-07-01;2026;6 ;MATO GROSSO;MT;4246334,65
2026-07-01;2026;6 ;PARÁ;PA;22849580,11
2026-07-01;2026;6 ;PARAÍBA;PB;2447020,00
2026-07-01;2026;6 ;PERNAMBUCO;PE;6334490,43
2026-07-01;2026;6 ;PIAUÍ;PI;7078405,00
2026-07-01;2026;6 ;PARANÁ;PR;17672097,79
2026-07-01;2026;6 ;RIO DE JANEIRO;RJ;12676446,58
2026-07-01;2026;6 ;RIO GRANDE DO NORTE;RN;13136638,99
2026-07-01;2026;6 ;RONDÔNIA;RO;8277780,88
2026-07-01;2026;6 ;RORAIMA;RR;515851,20
2026-07-01;2026;6 ;RIO GRANDE DO SUL;RS;9976686,83
2026-07-01;2026;6 ;SANTA CATARINA;SC;5109197,71
2026-07-01;2026;6 ;SERGIPE;SE;4892490,40
2026-07-01;2026;6 ;SÃO PAULO;SP;25509309,50
2026-07-01;2026;6 ;TOCANTINS;TO;1973396,40
